交易日期,开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅,成交量(万股),成交额(万),持仓量
2023-07-13,"3,855.66","3,901.10","3,855.66","3,898.42",54.99,1.43,364.72,10.32,"1,203,002.32","23,527,870.68",
2023-07-12,"3,864.60","3,874.04","3,838.56","3,843.44",-26.05,-0.67,309.73,8.77,"1,115,220.24","21,404,651.91",
2023-07-11,"3,853.80","3,870.65","3,844.52","3,869.49",25.16,0.65,335.78,9.5,"865,107.16","17,758,569.44",
2023-07-10,"3,841.56","3,865.46","3,831.92","3,844.33",18.63,0.49,310.62,8.79,"920,334.41","18,536,081.31",
2023-07-07,"3,831.60","3,844.84","3,819.08","3,825.70",-17.06,-0.44,291.99,8.26,"1,009,069.20","17,391,856.07",
2023-07-06,"3,857.03","3,876.89","3,836.46","3,842.75",-26.05,-0.67,309.05,8.75,"1,001,218.42","18,474,242.09",
2023-07-05,"3,895.19","3,899.52","3,864.13","3,868.81",-30.21,-0.77,335.10,9.48,"976,363.84","18,840,026.51",
2023-07-04,"3,888.03","3,899.98","3,878.40","3,899.01",6.13,0.16,365.31,10.34,"1,094,945.27","21,633,561.14",
2023-07-03,"3,853.29","3,897.33","3,853.29","3,892.88",50.43,1.31,359.18,10.16,"1,331,580.51","25,687,652.02",
2023-06-30,"3,816.33","3,860.03","3,813.55","3,842.45",20.61,0.54,308.75,8.74,"1,012,684.29","20,814,627.29",
2023-06-29,"3,836.73","3,840.71","3,817.38","3,821.84",-18.96,-0.49,288.14,8.15,"982,892.74","20,411,003.14",
2023-06-28,"3,836.61","3,846.85","3,808.16","3,840.80",-4.63,-0.12,307.09,8.69,"1,070,215.41","20,618,795.99",
2023-06-27,"3,811.69","3,851.90","3,806.32","3,845.43",35.74,0.94,311.73,8.82,"1,169,926.81","21,009,771.37",
2023-06-26,"3,833.44","3,841.29","3,801.05","3,809.70",-54.34,-1.41,275.99,7.81,"1,339,904.19","24,771,384.58",
2023-06-21,"3,909.10","3,920.13","3,864.03","3,864.03",-60.21,-1.53,330.33,9.35,"1,183,465.75","24,363,070.56",
2023-06-20,"3,926.09","3,937.49","3,918.47","3,924.24",-6.67,-0.17,390.53,11.05,"1,225,203.18","26,627,408.13",
2023-06-19,"3,957.03","3,957.03","3,922.47","3,930.91",-32.44,-0.82,397.20,11.24,"1,349,058.48","26,821,306.86",
2023-06-16,"3,932.21","3,968.01","3,928.54","3,963.35",37.85,0.96,429.65,12.16,"1,397,600.76","28,037,476.28",
2023-06-15,"3,871.77","3,925.50","3,871.77","3,925.50",61.47,1.59,391.79,11.09,"1,283,699.38","28,263,591.09",
2023-06-14,"3,872.72","3,891.67","3,862.06","3,864.02",-0.88,-0.02,330.32,9.35,"1,249,557.59","24,393,258.12",
2023-06-13,"3,838.13","3,867.30","3,833.46","3,864.91",20.47,0.53,331.20,9.37,"1,109,249.46","22,543,521.53",
2023-06-12,"3,827.33","3,859.72","3,813.86","3,844.43",7.73,0.2,310.73,8.79,"1,267,585.43","24,079,127.05",
2023-06-09,"3,822.41","3,836.70","3,811.22","3,836.70",16.52,0.43,303.00,8.57,"1,343,198.63","24,729,608.71",
2023-06-08,"3,791.08","3,834.39","3,777.78","3,820.19",30.84,0.81,286.48,8.11,"1,187,009.34","19,911,930.07",
2023-06-07,"3,815.48","3,823.11","3,780.10","3,789.34",-18.82,-0.49,255.64,7.23,"988,624.32","18,987,979.22",
2023-06-06,"3,840.46","3,867.85","3,802.84","3,808.16",-36.09,-0.94,274.46,7.77,"1,257,812.58","22,209,172.26",
2023-06-05,"3,860.56","3,860.56","3,832.46","3,844.25",-17.58,-0.46,310.54,8.79,"1,161,639.89","21,114,436.01",
2023-06-02,"3,821.62","3,865.28","3,821.62","3,861.83",54.97,1.44,328.13,9.29,"1,250,151.10","23,269,654.71",
2023-06-01,"3,788.59","3,832.21","3,786.73","3,806.87",8.32,0.22,273.16,7.73,"1,345,618.81","24,182,954.64",
2023-05-31,"3,827.16","3,827.16","3,781.40","3,798.54",-39.21,-1.02,264.84,7.49,"1,263,873.68","23,560,612.39",
2023-05-30,"3,827.79","3,844.01","3,789.27","3,837.75",3.81,0.1,304.05,8.6,"1,376,196.29","24,456,626.55",
2023-05-29,"3,862.08","3,866.72","3,819.18","3,833.94",-17.01,-0.44,300.24,8.5,"1,318,599.67","23,009,560.48",
2023-05-26,"3,848.42","3,859.63","3,815.57","3,850.95",0.45,0.01,317.25,8.98,"1,003,264.39","19,153,781.49",
2023-05-25,"3,851.41","3,861.38","3,817.84","3,850.50",-8.59,-0.22,316.79,8.96,"1,241,507.70","21,331,362.01",
2023-05-24,"3,903.78","3,903.78","3,859.09","3,859.09",-54.09,-1.38,325.39,9.21,"1,372,582.65","21,176,841.05",
2023-05-23,"3,968.23","3,971.94","3,913.19","3,913.19",-56.14,-1.41,379.48,10.74,"1,186,850.77","18,995,581.53",
2023-05-22,"3,941.00","3,985.40","3,935.80","3,969.33",24.79,0.63,435.62,12.33,"1,091,166.05","20,218,555.02",
2023-05-19,"3,946.22","3,967.28","3,928.32","3,944.54",-11.53,-0.29,410.84,11.63,"1,202,124.79","20,709,494.48",
2023-05-18,"3,965.52","3,982.72","3,939.55","3,956.07",-4.09,-0.1,422.37,11.95,"1,365,339.47","22,913,418.44",
2023-05-17,"3,971.70","3,982.60","3,945.71","3,960.17",-18.04,-0.45,426.46,12.07,"1,184,481.85","20,519,568.60",
2023-05-16,"4,002.52","4,005.02","3,966.99","3,978.21",-20.68,-0.52,444.50,12.58,"1,368,332.71","23,484,065.27",
2023-05-15,"3,938.83","3,998.89","3,923.03","3,998.89",61.13,1.55,465.18,13.16,"1,762,573.62","27,953,116.35",
2023-05-12,"3,987.77","3,999.38","3,937.53","3,937.76",-52.9,-1.33,404.06,11.43,"1,444,217.28","22,899,292.34",
2023-05-11,"4,005.78","4,018.06","3,988.48","3,990.66",-6.21,-0.16,456.96,12.93,"1,448,046.19","24,105,207.14",
2023-05-10,"4,017.94","4,019.06","3,984.63","3,996.87",-31.01,-0.77,463.16,13.11,"2,075,527.09","30,948,485.17",
2023-05-09,"4,065.44","4,092.85","4,026.39","4,027.88",-34.79,-0.86,494.17,13.98,"2,793,060.48","39,642,212.04",
2023-05-08,"4,028.11","4,070.77","4,018.96","4,062.66",45.79,1.14,528.96,14.97,"2,555,830.85","35,953,995.42",
2023-05-05,"4,031.09","4,047.60","3,998.39","4,016.88",-13.37,-0.33,483.17,13.67,"2,066,269.24","30,769,448.99",
2023-05-04,"4,013.47","4,035.78","4,001.13","4,030.25",1.16,0.03,496.54,14.05,"2,275,828.46","34,549,250.60",
2023-04-28,"3,993.26","4,030.45","3,993.26","4,029.09",40.67,1.02,495.38,14.02,"1,795,084.88","32,893,629.40",
2023-04-27,"3,948.03","3,999.13","3,942.82","3,988.42",29.19,0.74,454.71,12.87,"1,538,281.95","30,480,400.26",
2023-04-26,"3,950.26","3,975.66","3,934.66","3,959.23",-3.43,-0.09,425.53,12.04,"1,627,020.06","32,206,281.13",
2023-04-25,"3,985.11","3,991.69","3,925.44","3,962.67",-19.98,-0.5,428.96,12.14,"1,725,554.09","33,111,061.98",
2023-04-24,"4,031.30","4,033.64","3,967.91","3,982.64",-49.92,-1.24,448.94,12.7,"1,700,992.17","32,837,561.47",
2023-04-21,"4,114.26","4,114.26","4,031.91","4,032.57",-80.45,-1.96,498.86,14.12,"1,808,024.35","34,785,201.16",
2023-04-20,"4,122.95","4,125.82","4,094.00","4,113.02",-11.54,-0.28,579.31,16.39,"1,627,066.77","33,217,240.95",
2023-04-19,"4,159.39","4,159.39","4,118.63","4,124.56",-37.47,-0.9,590.85,16.72,"1,625,545.92","31,221,950.45",
2023-04-18,"4,139.31","4,169.67","4,138.46","4,162.03",12.65,0.3,628.33,17.78,"1,701,841.30","33,154,566.23",
2023-04-17,"4,090.07","4,149.38","4,089.51","4,149.38",57.38,1.4,615.68,17.42,"1,887,730.95","34,183,127.28",
2023-04-14,"4,078.97","4,098.22","4,075.20","4,092.00",23.02,0.57,558.29,15.8,"1,506,956.82","30,620,150.14",
2023-04-13,"4,081.39","4,088.88","4,059.57","4,068.98",-28.31,-0.69,535.27,15.15,"1,564,442.95","30,029,102.08",
2023-04-12,"4,102.40","4,108.25","4,090.28","4,097.29",-2.86,-0.07,563.58,15.95,"1,659,652.78","32,542,522.64",
2023-04-11,"4,108.51","4,116.12","4,083.49","4,100.15",-4.66,-0.11,566.44,16.03,"1,539,013.33","32,419,295.20",
2023-04-10,"4,132.01","4,132.30","4,099.05","4,104.81",-18.47,-0.45,571.11,16.16,"1,524,530.02","34,082,255.72",
2023-04-07,"4,096.90","4,131.31","4,092.18","4,123.28",26.64,0.65,589.57,16.68,"1,286,767.38","28,656,777.19",
2023-04-06,"4,084.13","4,098.83","4,078.40","4,096.64",-6.47,-0.16,562.94,15.93,"1,507,033.74","32,898,185.16",
2023-04-04,"4,089.29","4,103.16","4,080.07","4,103.11",12.54,0.31,569.40,16.11,"1,971,466.31","39,444,317.51",
2023-04-03,"4,059.62","4,094.94","4,059.06","4,090.57",39.64,0.98,556.86,15.76,"1,821,243.13","38,289,555.84",
2023-03-31,"4,045.45","4,063.57","4,039.96","4,050.93",12.4,0.31,517.22,14.64,"1,388,425.46","27,986,368.58",
2023-03-30,"4,009.56","4,040.50","3,983.90","4,038.53",32.38,0.81,504.82,14.29,"1,499,010.37","28,000,471.60",
2023-03-29,"4,013.59","4,017.76","3,992.67","4,006.14",6.63,0.17,472.44,13.37,"1,337,435.10","26,386,692.27",
2023-03-28,"4,015.70","4,023.78","3,994.60","3,999.51",-12.96,-0.32,465.81,13.18,"1,318,951.17","24,873,692.10",
2023-03-27,"4,023.30","4,023.30","3,987.03","4,012.48",-14.57,-0.36,478.77,13.55,"1,684,822.79","31,547,469.69",
2023-03-24,"4,035.16","4,037.84","4,017.00","4,027.05",-12.04,-0.3,493.34,13.96,"1,594,423.30","29,578,558.89",
2023-03-23,"3,985.99","4,039.09","3,984.00","4,039.09",39.65,0.99,505.38,14.3,"1,588,874.21","29,647,952.95",
2023-03-22,"3,993.78","4,016.45","3,986.71","3,999.44",17.06,0.43,465.74,13.18,"1,492,289.70","26,518,099.21",
2023-03-21,"3,948.16","3,982.70","3,948.16","3,982.38",43.3,1.1,448.67,12.7,"1,450,906.79","25,163,198.50",
2023-03-20,"3,962.66","3,979.55","3,935.02","3,939.08",-19.74,-0.5,405.37,11.47,"2,052,649.70","31,976,003.26",
2023-03-17,"3,971.16","4,004.22","3,945.25","3,958.82",19.67,0.5,425.11,12.03,"1,774,338.18","30,554,101.56",
2023-03-16,"3,958.20","3,981.32","3,936.48","3,939.15",-47.75,-1.2,405.45,11.47,"1,525,156.44","24,626,428.64",
2023-03-15,"4,011.84","4,018.75","3,986.90","3,986.90",2.21,0.06,453.20,12.82,"1,420,260.07","23,210,109.40",
2023-03-14,"3,999.88","4,001.94","3,946.94","3,984.70",-23.99,-0.6,450.99,12.76,"1,505,441.74","26,722,484.88",
2023-03-13,"3,962.64","4,008.69","3,962.64","4,008.69",41.55,1.05,474.98,13.44,"1,435,613.70","24,286,551.68",
2023-03-10,"3,991.80","4,004.36","3,966.43","3,967.14",-52.72,-1.31,433.43,12.27,"1,238,554.09","21,828,695.61",
2023-03-09,"4,035.84","4,043.85","4,000.89","4,019.85",-14.26,-0.35,486.15,13.76,"1,165,396.29","20,173,799.07",
2023-03-08,"4,030.74","4,037.29","4,011.52","4,034.11",-14.74,-0.36,500.40,14.16,"1,179,364.93","19,165,965.52",
2023-03-07,"4,103.64","4,124.96","4,046.57","4,048.85",-60.16,-1.46,515.15,14.58,"1,959,120.68","27,249,199.40",
2023-03-06,"4,131.15","4,132.84","4,088.45","4,109.01",-21.54,-0.52,575.31,16.28,"1,629,718.07","28,307,986.20",
2023-03-03,"4,126.02","4,135.21","4,100.38","4,130.55",12.81,0.31,596.85,16.89,"1,603,317.41","22,691,454.56",
2023-03-02,"4,119.99","4,137.25","4,113.83","4,117.74",-9.2,-0.22,584.03,16.53,"1,482,176.37","23,595,376.50",
2023-03-01,"4,068.73","4,135.48","4,061.22","4,126.94",57.48,1.41,593.24,16.79,"1,560,157.94","25,537,479.10",
2023-02-28,"4,058.13","4,074.26","4,026.45","4,069.46",25.61,0.63,535.75,15.16,"1,103,235.91","19,879,971.24",
2023-02-27,"4,040.46","4,067.03","4,034.52","4,043.84",-17.2,-0.42,510.14,14.44,"937,876.30","18,795,949.11",
2023-02-24,"4,100.99","4,102.61","4,048.24","4,061.05",-42.6,-1.04,527.34,14.92,"1,009,894.25","19,121,046.51",
2023-02-23,"4,106.21","4,132.39","4,088.21","4,103.65",-3.3,-0.08,569.94,16.13,"1,035,649.06","19,719,358.24",
2023-02-22,"4,118.97","4,134.88","4,101.86","4,106.95",-37.4,-0.9,573.25,16.22,"1,042,902.95","19,158,615.90",
2023-02-21,"4,130.06","4,151.80","4,116.27","4,144.35",10.86,0.26,610.65,17.28,"1,457,761.73","24,967,420.10",
2023-02-20,"4,039.96","4,134.86","4,035.48","4,133.49",98.98,2.45,599.78,16.97,"1,617,944.81","28,012,296.22",
2023-02-17,"4,086.22","4,104.64","4,032.93","4,034.51",-58.98,-1.44,500.80,14.17,"1,161,425.89","22,573,774.70",
2023-02-16,"4,125.41","4,167.90","4,068.86","4,093.49",-30.2,-0.73,559.78,15.84,"1,593,105.85","28,131,562.56",
2023-02-15,"4,146.85","4,153.72","4,115.97","4,123.69",-21.6,-0.52,589.98,16.7,"1,216,645.08","21,985,552.90",
2023-02-14,"4,151.25","4,152.05","4,125.26","4,145.29",1.72,0.04,611.59,17.31,"1,024,998.90","20,491,543.58",
2023-02-13,"4,098.88","4,146.45","4,092.27","4,143.57",37.26,0.91,609.87,17.26,"1,288,925.77","25,199,018.16",
2023-02-10,"4,124.10","4,125.29","4,092.35","4,106.31",-24.55,-0.59,572.60,16.2,"967,167.33","19,534,832.06",
2023-02-09,"4,067.56","4,130.86","4,064.75","4,130.86",54.72,1.34,597.15,16.9,"1,022,899.61","21,172,260.49",
2023-02-08,"4,099.86","4,111.47","4,072.65","4,076.14",-18.09,-0.44,542.44,15.35,"847,860.99","17,059,175.18",
2023-02-07,"4,098.31","4,107.34","4,077.96","4,094.23",7.36,0.18,560.53,15.86,"913,600.72","18,353,735.16",
2023-02-06,"4,103.83","4,105.94","4,065.22","4,086.88",-54.75,-1.32,553.17,15.65,"1,101,927.17","22,634,511.40",
2023-02-03,"4,162.03","4,162.03","4,103.17","4,141.63",-39.52,-0.95,607.93,17.2,"1,170,412.21","22,691,477.00",
2023-02-02,"4,207.41","4,207.41","4,170.56","4,181.15",-14.78,-0.35,647.44,18.32,"1,338,237.36","26,249,743.48",
2023-02-01,"4,170.13","4,195.93","4,137.77","4,195.93",39.08,0.94,662.23,18.74,"1,410,089.54","26,555,394.47",
2023-01-31,"4,200.58","4,212.73","4,153.05","4,156.86",-44.49,-1.06,623.15,17.63,"1,245,508.35","24,936,532.16",
2023-01-30,"4,267.62","4,268.15","4,197.86","4,201.35",19.82,0.47,667.64,18.89,"1,646,070.64","33,019,332.21",
2023-01-20,"4,166.84","4,189.83","4,161.67","4,181.53",25.52,0.61,647.82,18.33,"1,235,538.09","22,234,245.51",
2023-01-19,"4,125.58","4,156.01","4,105.98","4,156.01",25.69,0.62,622.30,17.61,"946,083.98","19,269,958.98",
2023-01-18,"4,140.10","4,151.46","4,125.77","4,130.31",-6.93,-0.17,596.61,16.88,"842,006.45","17,212,617.18",
2023-01-17,"4,138.84","4,148.58","4,118.16","4,137.24",-0.72,-0.02,603.54,17.08,"954,790.40","20,438,157.65",
2023-01-16,"4,077.88","4,177.10","4,076.64","4,137.96",63.59,1.56,604.26,17.1,"1,513,954.55","31,900,774.94",
2023-01-13,"4,032.29","4,074.38","4,027.89","4,074.38",56.51,1.41,540.67,15.3,"958,718.96","21,217,399.75",
2023-01-12,"4,021.75","4,030.29","4,003.51","4,017.87",7.84,0.2,484.16,13.7,"905,526.27","18,368,626.81",
2023-01-11,"4,019.88","4,043.40","4,008.02","4,010.03",-7.44,-0.19,476.33,13.48,"999,978.89","20,300,026.30",
2023-01-10,"4,014.71","4,030.46","4,002.23","4,017.47",4.35,0.11,483.77,13.69,"1,017,511.41","21,487,116.62",
2023-01-09,"3,998.53","4,023.09","3,990.71","4,013.12",32.23,0.81,479.41,13.57,"1,170,544.25","23,321,242.65",
2023-01-06,"3,969.55","4,000.41","3,966.47","3,980.89",12.31,0.31,447.18,12.65,"1,109,530.38","23,574,430.56",
2023-01-05,"3,913.49","3,974.88","3,912.26","3,968.58",75.63,1.94,434.87,12.31,"1,165,023.95","25,631,260.83",
2023-01-04,"3,886.25","3,905.90","3,873.65","3,892.95",5.05,0.13,359.24,10.17,"1,106,607.43","19,899,771.17",
2023-01-03,"3,864.84","3,893.99","3,831.25","3,887.90",16.27,0.42,354.19,10.02,"1,150,518.75","20,754,016.60",
2022-12-30,"3,873.94","3,887.55","3,868.76","3,871.63",14.93,0.39,337.93,9.56,"787,732.72","14,829,504.94",
2022-12-29,"3,854.24","3,868.29","3,838.48","3,856.70",-14.56,-0.38,323.00,9.14,"793,948.15","14,901,137.24",
2022-12-28,"3,874.91","3,884.72","3,854.94","3,871.26",-16.59,-0.43,337.56,9.55,"844,246.56","16,067,112.20",
2022-12-27,"3,860.91","3,891.85","3,856.58","3,887.85",44.37,1.15,354.15,10.02,"775,153.50","15,203,220.66",
2022-12-26,"3,830.57","3,856.81","3,827.52","3,843.49",15.27,0.4,309.78,8.77,"730,057.12","14,869,283.24",
2022-12-23,"3,811.62","3,848.34","3,805.95","3,828.22",-7.81,-0.2,294.51,8.33,"652,781.48","13,055,941.56",
2022-12-22,"3,859.20","3,882.13","3,821.34","3,836.03",5.49,0.14,302.32,8.56,"837,051.73","16,397,030.70",
2022-12-21,"3,839.00","3,853.73","3,821.40","3,830.54",1.52,0.04,296.83,8.4,"648,392.15","12,345,004.04",
2022-12-20,"3,881.23","3,881.27","3,811.48","3,829.02",-64.2,-1.65,295.31,8.36,"830,968.22","16,404,644.09",
2022-12-19,"3,952.77","3,966.57","3,878.44","3,893.22",-61.01,-1.54,359.52,10.17,"1,069,190.75","18,080,138.77",
2022-12-16,"3,931.23","3,960.47","3,929.49","3,954.23",2.24,0.06,420.52,11.9,"931,785.67","16,748,844.26",
2022-12-15,"3,954.67","3,963.50","3,926.50","3,951.99",-2.9,-0.07,418.28,11.84,"888,647.25","18,199,488.91",
2022-12-14,"3,952.79","3,972.74","3,935.77","3,954.89",9.2,0.23,421.18,11.92,"985,280.06","19,617,510.86",
2022-12-13,"3,953.55","3,964.40","3,939.98","3,945.68",-7.76,-0.2,411.98,11.66,"1,009,941.00","18,402,070.01",
2022-12-12,"3,976.17","3,983.43","3,950.32","3,953.44",-44.8,-1.12,419.74,11.88,"1,259,353.68","22,760,630.09",
2022-12-09,"3,961.99","4,003.32","3,944.44","3,998.24",39.06,0.99,464.54,13.15,"1,537,749.54","26,816,678.97",
2022-12-08,"3,953.20","3,971.49","3,941.30","3,959.18",0.74,0.02,425.47,12.04,"1,151,999.86","19,803,769.05",
2022-12-07,"3,956.67","3,999.59","3,944.18","3,958.44",-9.76,-0.25,424.74,12.02,"1,430,013.56","25,549,082.90",
2022-12-06,"3,929.01","3,988.90","3,923.00","3,968.20",21.32,0.54,434.49,12.3,"1,551,083.23","27,558,343.08",
2022-12-05,"3,907.64","3,947.48","3,900.67","3,946.88",75.93,1.96,413.17,11.69,"2,017,472.21","29,661,551.23",
2022-12-02,"3,886.40","3,898.11","3,865.88","3,870.95",-23.82,-0.61,337.24,9.54,"1,167,863.50","20,125,316.64",
2022-12-01,"3,921.30","3,944.56","3,893.87","3,894.77",41.73,1.08,361.06,10.22,"1,699,645.85","30,667,819.57",
2022-11-30,"3,836.56","3,867.66","3,833.83","3,853.04",4.61,0.12,319.33,9.04,"1,575,114.00","25,005,146.81",
2022-11-29,"3,766.57","3,854.77","3,766.57","3,848.42",115.18,3.09,314.72,8.91,"1,787,013.92","28,906,233.64",
2022-11-28,"3,701.90","3,736.08","3,672.13","3,733.24",-42.53,-1.13,199.54,5.65,"1,278,257.48","19,630,556.17",
2022-11-25,"3,751.28","3,790.57","3,743.41","3,775.78",18.97,0.5,242.07,6.85,"1,429,297.11","19,171,104.07",
2022-11-24,"3,791.54","3,804.90","3,751.38","3,756.81",-16.72,-0.44,223.10,6.31,"1,010,734.47","16,069,892.15",
2022-11-23,"3,760.22","3,791.18","3,753.21","3,773.53",3.96,0.1,239.82,6.79,"1,445,279.11","20,107,060.12",
2022-11-22,"3,766.08","3,809.86","3,751.04","3,769.57",0.45,0.01,235.87,6.67,"1,444,863.34","20,349,082.84",
2022-11-21,"3,769.63","3,769.87","3,734.00","3,769.13",-32.44,-0.85,235.42,6.66,"958,669.66","18,823,037.37",
2022-11-18,"3,823.82","3,840.30","3,801.57","3,801.57",-17.1,-0.45,267.86,7.58,"1,150,787.77","22,427,613.10",
2022-11-17,"3,821.27","3,821.74","3,776.57","3,818.66",-15.73,-0.41,284.96,8.06,"1,059,406.32","21,954,081.13",
2022-11-16,"3,860.81","3,877.68","3,829.31","3,834.39",-31.58,-0.82,300.68,8.51,"1,206,109.64","23,584,458.82",
2022-11-15,"3,788.93","3,871.64","3,775.50","3,865.97",71.96,1.9,332.27,9.4,"1,515,156.50","29,626,814.28",
2022-11-14,"3,818.14","3,848.41","3,781.78","3,794.02",5.58,0.15,260.31,7.37,"1,696,650.48","31,553,685.61",
2022-11-11,"3,787.76","3,828.90","3,747.09","3,788.44",102.75,2.79,254.73,7.21,"1,896,855.86","34,447,132.63",
2022-11-10,"3,685.83","3,701.53","3,665.06","3,685.69",-28.58,-0.77,151.98,4.3,"1,035,093.02","18,315,530.87",
2022-11-09,"3,750.78","3,760.41","3,711.27","3,714.27",-35.05,-0.93,180.57,5.11,"894,345.25","17,202,952.99",
2022-11-08,"3,773.66","3,779.12","3,723.34","3,749.33",-25.97,-0.69,215.62,6.1,"990,164.51","19,335,132.49",
2022-11-07,"3,754.52","3,792.79","3,746.37","3,775.30",8.12,0.22,241.59,6.84,"1,298,263.71","25,119,569.99",
2022-11-04,"3,646.77","3,782.88","3,646.77","3,767.17",119.28,3.27,233.47,6.61,"1,497,349.49","31,114,547.76",
2022-11-03,"3,645.06","3,670.16","3,628.50","3,647.90",-29.91,-0.81,114.19,3.23,"1,105,660.35","21,537,929.80",
2022-11-02,"3,620.37","3,703.47","3,610.80","3,677.81",43.63,1.2,144.10,4.08,"1,415,929.19","29,164,824.57",
2022-11-01,"3,519.82","3,634.17","3,517.62","3,634.17",125.47,3.58,100.47,2.84,"1,492,866.98","29,508,992.84",
2022-10-31,"3,504.51","3,553.39","3,495.95","3,508.70",-32.63,-0.92,-25.00,-0.71,"1,384,656.55","25,657,482.21",
2022-10-28,"3,605.16","3,618.86","3,533.50","3,541.33",-89.82,-2.47,7.62,0.22,"1,187,721.62","24,581,645.20",
2022-10-27,"3,667.66","3,685.08","3,631.06","3,631.14",-25.76,-0.7,97.44,2.76,"1,179,986.75","25,747,331.57",
2022-10-26,"3,633.31","3,700.88","3,633.31","3,656.90",29.45,0.81,123.20,3.49,"1,213,015.48","24,245,381.06",
2022-10-25,"3,621.94","3,670.73","3,594.70","3,627.45",-5.92,-0.16,93.75,2.65,"1,109,538.82","21,930,275.96",
2022-10-24,"3,727.92","3,762.16","3,619.99","3,633.37",-109.52,-2.93,99.67,2.82,"1,300,568.64","25,945,074.31",
2022-10-21,"3,753.89","3,768.69","3,724.69","3,742.89",-12.03,-0.32,209.19,5.92,"987,500.38","18,068,635.77",
2022-10-20,"3,746.58","3,804.25","3,726.79","3,754.93",-21.61,-0.57,221.22,6.26,"902,908.95","20,378,161.89",
2022-10-19,"3,827.47","3,840.49","3,776.53","3,776.53",-61.73,-1.61,242.83,6.87,"815,748.44","18,673,640.82",
2022-10-18,"3,865.83","3,870.22","3,831.17","3,838.27",-8.15,-0.21,304.56,8.62,"883,469.07","18,655,629.58",
2022-10-17,"3,822.24","3,849.62","3,809.12","3,846.41",3.94,0.1,312.71,8.85,"1,041,920.19","22,048,887.44",
2022-10-14,"3,783.32","3,863.23","3,780.84","3,842.47",89.8,2.39,308.76,8.74,"1,162,422.93","25,655,127.20",
2022-10-13,"3,756.42","3,783.60","3,749.64","3,752.67",-31.63,-0.84,218.97,6.2,"990,189.15","19,836,889.15",
2022-10-12,"3,722.87","3,784.31","3,661.53","3,784.31",56.62,1.52,250.60,7.09,"1,080,893.19","21,093,136.23",
2022-10-11,"3,732.02","3,739.81","3,706.06","3,727.69",6.75,0.18,193.98,5.49,"839,446.25","16,680,039.49",
2022-10-10,"3,806.56","3,807.46","3,715.71","3,720.94",-83.95,-2.21,187.23,5.3,"1,026,475.95","19,463,590.41",
2022-09-30,"3,833.35","3,848.60","3,801.28","3,804.89",-22.26,-0.58,271.18,7.67,"785,599.66","15,869,274.88",
2022-09-29,"3,864.32","3,873.18","3,808.65","3,827.14",-1.57,-0.04,293.44,8.3,"856,541.42","17,163,594.00",
2022-09-28,"3,879.44","3,879.44","3,828.05","3,828.71",-63.59,-1.63,295.00,8.35,"865,922.13","17,243,804.28",
2022-09-27,"3,844.07","3,893.03","3,827.93","3,892.30",55.62,1.45,358.59,10.15,"888,601.60","18,595,524.74",
2022-09-26,"3,829.60","3,893.32","3,827.95","3,836.68",-19.34,-0.5,302.97,8.57,"1,045,260.31","19,290,620.03",
2022-09-23,"3,865.10","3,888.40","3,829.69","3,856.02",-13.32,-0.34,322.32,9.12,"943,424.62","17,290,480.74",
2022-09-22,"3,875.18","3,900.27","3,860.23","3,869.34",-34.39,-0.88,335.64,9.5,"809,469.19","16,113,410.28",
2022-09-21,"3,921.32","3,924.39","3,884.23","3,903.73",-29.1,-0.74,370.03,10.47,"864,583.91","16,893,907.43",
2022-09-20,"3,945.65","3,957.55","3,921.69","3,932.84",4.84,0.12,399.13,11.29,"848,241.34","17,924,815.35",
2022-09-19,"3,928.42","3,953.65","3,910.31","3,928.00",-4.68,-0.12,394.30,11.16,"977,195.75","18,357,444.06",
2022-09-16,"4,013.58","4,019.41","3,932.68","3,932.68",-94.44,-2.35,398.98,11.29,"1,371,936.55","24,125,184.01",
2022-09-15,"4,078.65","4,088.81","3,998.86","4,027.12",-38.24,-0.94,493.41,13.96,"1,239,511.96","25,436,749.28",
2022-09-14,"4,058.04","4,089.06","4,047.92","4,065.36",-45.76,-1.11,531.65,15.05,"907,936.81","18,548,496.51",
2022-09-13,"4,112.01","4,128.11","4,097.14","4,111.11",17.33,0.42,577.41,16.34,"1,117,897.37","21,852,106.21",
2022-09-09,"4,050.59","4,099.01","4,042.25","4,093.79",56.1,1.39,560.08,15.85,"1,184,271.14","22,144,254.72",
2022-09-08,"4,059.17","4,067.76","4,036.02","4,037.68",-17.3,-0.43,503.98,14.26,"1,008,860.49","18,688,904.80",
2022-09-07,"4,032.72","4,067.54","4,028.37","4,054.98",2.7,0.07,521.28,14.75,"1,076,780.59","21,514,715.22",
2022-09-06,"4,024.47","4,054.00","4,009.58","4,052.28",36.85,0.92,518.58,14.68,"1,135,062.65","23,592,183.81",
2022-09-05,"4,010.41","4,017.00","3,982.74","4,015.43",-8.19,-0.2,481.72,13.63,"937,671.09","20,111,869.66",
2022-09-02,"4,054.84","4,056.18","4,004.91","4,023.61",-20.13,-0.5,489.91,13.86,"867,892.78","18,446,832.70",
2022-09-01,"4,066.19","4,090.89","4,041.13","4,043.74",-35.1,-0.86,510.03,14.43,"973,870.71","21,089,850.35",
